website1,website2,name,description,location,type,city
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/maxvorstadt/nightlife/park-cafe/a/poi-dri/1597438/1342296,Park-Cafe,"A hidden gem, this typical Munich beer garden in the Alter Botanischer Garten serves Hofbräu suds and lots of filling food.",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/edelheiss/a/poi-dri/1206236/1342295,Edelheiss,"A laid-back cafe by day, Edelheiss has vibrant gay party nights, especially at weekends.",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/master-s-home/a/poi-dri/1209214/1342295,Master's Home,"Colonial-era trappings such as zebra skins, African spears, dark wood panelling and random pieces of taxidermy, plus plenty of antique furnishings and…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/heart/a/poi-dri/1270879/1342295,Heart,Exclusive dine-dance-flirt club ensconced somewhat fittingly in the old stock exchange and aimed at well-heeled over-25s who like their beef tartar served…,Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/shopping/globetrotter/a/poi-sho/1519568/1342295,Globetrotter,Munich's premier outdoors and travel stockist is worth a browse even if you've never pulled on a pair of hiking boots. The basement boasts a lake for…,Munich,to_shop,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/maxvorstadt/shopping/munich-readery/a/poi-sho/1143106/1342296,Munich Readery,"With Germany's biggest collection of secondhand English-language titles, the Readery is the place to go in Bavaria for holiday reading matter. In fact we…",Munich,to_shop,Munich
https://lp-cms-production.imgix.net/2019-06/a40f7fb80648429c89a9772a43a9f08f-holareidulijo.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/maxvorstadt/shopping/holareidulijoe/a/poi-sho/409346/1342296,Holareidulijö,"This rare secondhand traditional-clothing store (the name is a phonetic yodel) is worth a look even if you don't intend buying. Apparently, wearing hand…",Munich,to_shop,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/shopping/pick-weight/a/poi-sho/1595872/1342297,Pick & Weight,"Part of a small national chain, Pick & Weight sells top-notch vintage clothing for between €25 and €95 per kilo. The men's and women's attire, plus…",Munich,to_shop,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/shopping/manufactum/a/poi-sho/409108/1342295,Manufactum,Anyone with an admiration for top-quality design from Germany and further afield should make a beeline for this store. Last-a-lifetime household items…,Munich,to_shop,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/shopping/flohmarkt-riem/a/poi-sho/409550/1320849,Flohmarkt Riem,Play urban archaeologist and sift through heaps of junk to unearth the odd treasure at Bavaria's largest flea market. It's located outside the city centre…,Munich,to_shop,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/shopping/loden-frey/a/poi-sho/409002/1342295,Loden-Frey,The famous cloth producer stocks a wide range of Bavarian wear and other top-end clothes. The Lederhosen and Dirndl outfits are a cut above the discount…,Munich,to_shop,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/shopping/7-himmel/a/poi-sho/409466/1342295,7 Himmel,Couture cool-hunters will be in seventh heaven (a translation of the boutique's name) when browsing the assortment of fashions and accessories by indie…,Munich,to_shop,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/shopping/schuster/a/poi-sho/409506/1342295,Schuster,"Get tooled up for the Alps at this sports megastore boasting seven shiny floors of equipment, including cycling, skiing, travel and camping paraphernalia.",Munich,to_shop,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/shopping/words-worth-books/a/poi-sho/409480/1342297,Words’ Worth Books,"You'll find tonnes of English-language books, from secondhand novels to the latest bestsellers, at this excellent and long-established bookstore.",Munich,to_shop,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/nymphenburg-neuhausen-olympiapark/shopping/porzellan-manufaktur-nymphenburg/a/poi-sho/1044606/1342299,Porzellan Manufaktur Nymphenburg,Traditional and contemporary porcelain masterpieces by the royal manufacturer. Prices are high.,Munich,to_shop,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/nymphenburg-neuhausen-olympiapark/shopping/flohmarkt-im-olympiapark/a/poi-sho/1598233/1342299,Flohmarkt im Olympiapark,Large flea market held outside the Olympiastadion most Fridays and Saturdays.,Munich,to_shop,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/shopping/stachus-passagen/a/poi-sho/1518149/1342295,Stachus Passagen,"Europe's biggest underground shopping mall, with 36 escalators and 250,000 shoppers a day wandering its 58 mainstream shops.",Munich,to_shop,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/nymphenburg-neuhausen-olympiapark/shopping/brauseschwein/a/poi-sho/409302/1342299,Brauseschwein,This wacky toy store sells everything from penny candy to joke articles and wooden trains.,Munich,to_shop,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/shopping/kaufhof/a/poi-sho/409508/1342300,Kaufhof,There is a supermarket in the basement of this large department store.,Munich,to_shop,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-shopping.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/shopping/foto-video-media-sauter/a/poi-sho/409076/1342295,Foto-Video-Media Sauter,The largest camera and AV-accessory stockists in town.,Munich,to_shop,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/louis-hotel/a/poi-sle/1503104/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/louis-hotel/a/poi-sle/1503104/1342295,Louis Hotel,"An air of relaxed sophistication pervades the scene-savvy Louis, where 72 good-sized rooms are furnished in nut and oak, natural stone and elegant tiles…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/flushing-meadows/a/poi-sle/1503100/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/flushing-meadows/a/poi-sle/1503100/1342295,Flushing Meadows,Urban explorers keen on up-to-the-minute design cherish this new contender on the top two floors of a former postal office in hip Glockenbachviertel. Each…,Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/hotels/la-maison/a/poi-sle/1044530/1342297,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/hotels/la-maison/a/poi-sle/1044530/1342297,La Maison,"Situated in the cool area of Schwabing, this discerningly retro hotel comes immaculately presented in shades of imperial purple and ubercool grey. Rooms…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/bayerischer-hof/a/poi-sle/1044541/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/bayerischer-hof/a/poi-sle/1044541/1342295,Bayerischer Hof,"Around since 1841, this is one of the grande dames of the Munich hotel world. Rooms come in a number of styles, from busy Laura Ashley to minimalist…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/nymphenburg-neuhausen-olympiapark/hotels/hotel-laimer-hof/a/poi-sle/1139869/1342299,https://www.lonelyplanet.com/germany/munich/nymphenburg-neuhausen-olympiapark/hotels/hotel-laimer-hof/a/poi-sle/1139869/1342299,Hotel Laimer Hof,"A mere a five-minute aristocratic amble from Schloss Nymphenburg, this commendably tranquil refuge is run by a friendly team who take time to get to know…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/hotel-mandarin-oriental-munich/a/poi-sle/1044555/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/hotel-mandarin-oriental-munich/a/poi-sle/1044555/1342295,Hotel Mandarin Oriental Munich,"These magnificent neo-Renaissance digs lure the world's glamorous, rich, powerful and famous with opulently understated rooms and top-notch service. Paul…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/hotel-cocoon/a/poi-sle/1139857/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/hotel-cocoon/a/poi-sle/1139857/1342300,Hotel Cocoon,"Fans of retro design will strike gold in this central lifestyle hotel. Things kick off in reception, with its faux-'70s veneer and dangling '60s ball…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/hotels/hotel-ritzi/a/poi-sle/1044542/1342298,https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/hotels/hotel-ritzi/a/poi-sle/1044542/1342298,Hotel Ritzi,"At this charming art hotel next to a little park, creaky wooden stairs (no lift) lead to 25 rooms that transport you to the Caribbean, Africa, Morocco and…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/hotel-koenigshof/a/poi-sle/1519956/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/hotel-koenigshof/a/poi-sle/1519956/1342300,Hotel Königshof,Over-the-top luxury and obsessive attention to detail make the 'King's Court' a real treat if you like that sort of thing. Rooms range from better-than…,Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/hotels/hotel-opera/a/poi-sle/1044551/1342298,https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/hotels/hotel-opera/a/poi-sle/1044551/1342298,Hotel Opéra,"Like the gates to heaven, a white double door opens at the touch of a tiny brass button at the Hotel Opéra. Beyond awaits a smart, petite cocoon of quiet…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/cortiina/a/poi-sle/1139863/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/cortiina/a/poi-sle/1139863/1342295,Cortiina,"Tiptoeing between hip and haute, this hotel scores best with trendy, design-minded travellers. The street-level lounge usually buzzes with cocktail…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/hotel-mariandl/a/poi-sle/1044565/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/hotel-mariandl/a/poi-sle/1044565/1342300,Hotel Mariandl,"If you like your history laced with quirkiness, you'll be delighted with this rambling neo-Gothic mansion. It's an utterly charming place where rooms…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/hotel-am-markt/a/poi-sle/1519957/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/hotel-am-markt/a/poi-sle/1519957/1342295,Hotel am Markt,"As supercentral as you could wish, this slender, medieval-style hotel occupies a gabled and turreted building overlooking the Viktualienmarkt. Bedrooms…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/h-otello-b-01-muenchen/a/poi-sle/1044539/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/h-otello-b-01-muenchen/a/poi-sle/1044539/1342295,H'Otello B'01 München,"Though now not as excitingly different as it once was, Munich's first boutique hotel is all about understated retro design and amiable service. Rooms won…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/hotels/hotel-am-nockherberg/a/poi-sle/1044540/1342298,https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/hotels/hotel-am-nockherberg/a/poi-sle/1044540/1342298,Hotel am Nockherberg,"Located south of the Isar, this charming base puts you close to the Deutsches Museum, the bar- and restaurant-filled Gärtnerplatzviertel and the Gasteig…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/hotel-eder/a/poi-sle/1044559/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/hotel-eder/a/poi-sle/1044559/1342300,Hotel Eder,"A slice of small-town Bavaria teleported to the slightly seedy area south of the Hauptbahnhof, this rustic oasis has its chequered curtains, carved-wood…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/sofitel-munich-bayerpost/a/poi-sle/1044529/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/sofitel-munich-bayerpost/a/poi-sle/1044529/1342300,Sofitel Munich Bayerpost,"The restored Renaissance facade of a former post office hides this high-concept jewel, which wraps all that's great about Munich – history, innovation,…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/maxvorstadt/hotels/hotel-marienbad/a/poi-sle/1044524/1342296,https://www.lonelyplanet.com/germany/munich/maxvorstadt/hotels/hotel-marienbad/a/poi-sle/1044524/1342296,Hotel Marienbad,"Back in the 19th century, Wagner, Puccini and Rilke shacked up at the Marienbad, which once ranked among Munich's finest hotels. The place is still…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/hotels/hotel-splendid-dollmann/a/poi-sle/1044515/1342298,https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/hotels/hotel-splendid-dollmann/a/poi-sle/1044515/1342298,Hotel Splendid-Dollmann,"This small but posh player delivers old-world charm and is sure to delight the romantically inclined. The mood is set at check-in where fresh orchids,…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/hotels/gaestehaus-englischer-garten/a/poi-sle/1044517/1342297,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/hotels/gaestehaus-englischer-garten/a/poi-sle/1044517/1342297,Gästehaus Englischer Garten,"Cosily inserted into a 200-year-old ivy-clad mill, this small guesthouse on the edge of the Englischer Garten offers a Bavarian version of the British B&B…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/meininger-s/a/poi-sle/1143119/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/meininger-s/a/poi-sle/1143119/1342300,Meininger's,"About 800m west of the Hauptbahnhof, this energetic hostel-hotel has basic, clean, bright rooms with big dorms divided into two for a bit of privacy. Room…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/hotelissimo-haberstock/a/poi-sle/1209840/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/hotelissimo-haberstock/a/poi-sle/1209840/1342300,Hotelissimo Haberstock,"The cheery decor at this value-for-money pick reflects the vision of the owners, a husband-and-wife team with a feel for colour, fabrics and design. Easy…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/schiller-5/a/poi-sle/1044531/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/schiller-5/a/poi-sle/1044531/1342300,Schiller 5,"Not only are the pads at this semiapartment hotel smartly trimmed, you also get a lot for your euro here in the shape of a well-equipped kitchenette,…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/demas-city-hotel/a/poi-sle/1258212/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/demas-city-hotel/a/poi-sle/1258212/1342300,Demas City Hotel,"The 44 rooms at this quiet sleeper near the Hauptbahnhof are done out in trendy greys and blacks, accentuated by flashes of bold colour. Bathrooms are a…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/hotel-blauer-bock/a/poi-sle/1044516/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/hotel-blauer-bock/a/poi-sle/1044516/1342295,Hotel Blauer Bock,"A pretzel's throw from the Viktualienmarkt, this simple hotel has cunningly slipped through the net of Altstadt gentrification to become one of the city…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/hotel-olympic/a/poi-sle/1044518/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/hotel-olympic/a/poi-sle/1044518/1342295,Hotel Olympic,"If you're looking for a well-run place that's also small, friendly and peaceful with understated style, then this guesthouse-type hotel in a funky…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/wombats-city-hostel-munich/a/poi-sle/1139852/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/wombats-city-hostel-munich/a/poi-sle/1139852/1342300,Wombats City Hostel Munich,Munich's top hostel is a professionally run affair with a whopping 300 dorm beds plus private rooms. Dorms are painted in cheerful pastels and outfitted…,Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/anna-hotel/a/poi-sle/1139862/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/anna-hotel/a/poi-sle/1139862/1342300,Anna Hotel,"Urban sophisticates love this well-positioned designer den, where you can retire to rooms dressed in sensuous furniture and regal colours, or tempered by…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/deutsche-eiche/a/poi-sle/1208467/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/deutsche-eiche/a/poi-sle/1208467/1342295,Deutsche Eiche,The rainbow flag flutters brightly alongside the usual national pennants outside this traditionally gay outpost that invites style junkies of all sexual…,Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/hotel-uhland/a/poi-sle/1044513/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/hotel-uhland/a/poi-sle/1044513/1342300,Hotel Uhland,"Crisp, professionally run operation with well-maintained business-standard rooms, big breakfasts and attentive staff. Little touches such as musical…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/pension-gaertnerplatz/a/poi-sle/1044554/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/pension-gaertnerplatz/a/poi-sle/1044554/1342295,Pension Gärtnerplatz,"Flee the urban hullabaloo to an Alpine fantasy land with alluring rooms boasting carved wood, painted bedsteads, woollen rugs and crisp, quality bedding…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/hotels/tent/a/poi-sle/1139867/1320849,https://www.lonelyplanet.com/germany/munich/hotels/tent/a/poi-sle/1139867/1320849,Tent,"A kilometre north of Schloss Nymphenburg, this youth-oriented camping ground has classic tent pitches as well as a 160-bunk main tent with floor space and…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/hotel-am-viktualienmarkt/a/poi-sle/1044550/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/hotels/hotel-am-viktualienmarkt/a/poi-sle/1044550/1342295,Hotel am Viktualienmarkt,Elke and her daughter Stephanie run this good-value property with panache and a sunny attitude. The best of the 26 up-to-date rooms have wooden floors and…,Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/hotel-mueller/a/poi-sle/1139860/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/hotel-mueller/a/poi-sle/1139860/1342300,Hotel Müller,"This friendly hotel has big, bright, business-standard rooms and a good price-to-quality ratio, with five-star breakfasts and polite staff. Despite the…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/alpen-hotel/a/poi-sle/1044520/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/alpen-hotel/a/poi-sle/1044520/1342300,Alpen Hotel,"Don't be fooled by the slightly gloomy corridors here – rooms are of a very high business standard, parading big bathrooms and every amenity you could…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/pension-westfalia/a/poi-sle/1044533/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/hotels/pension-westfalia/a/poi-sle/1044533/1342300,Pension Westfalia,"Only a stumble away from the Oktoberfest meadow, this stately four-storey house conceals a cosy, family-run guesthouse that makes a serene base for…",Munich,to_stay,Munich
https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/hotels/hotel-hauser/a/poi-sle/1044561/1342297,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/hotels/hotel-hauser/a/poi-sle/1044561/1342297,Hotel Hauser,The ageing woody rooms here date back to the optimistic days of the economic miracle. They are pristine but small. Unexpected extras include a sauna and…,Munich,to_stay,Munich
